FillNumber,RunNumber,RtsStatus,ShiftStatus,RunType,BeginRunTime,TotalRunTime,nEvents,nFiles
18792.0,16079034,0,0,3,2015-03-20 19:42:21,2290,5718840,368
18792.0,16079035,0,0,3,2015-03-20 20:21:52,521,1325949,152
18792.0,16079036,0,0,3,2015-03-20 20:33:41,1815,4621958,325
18792.0,16079037,0,0,3,2015-03-20 21:04:53,50,111860,97
18793.0,16079045,0,0,3,2015-03-20 23:07:54,854,2268277,226
18793.0,16079046,0,0,3,2015-03-20 23:23:17,1134,2813922,290
18793.0,16079047,0,0,3,2015-03-20 23:45:00,1833,4873901,405
18793.0,16079048,0,0,3,2015-03-21 00:16:22,1779,4903906,379
18793.0,16079049,0,0,3,2015-03-21 00:46:52,639,1890593,141
18793.0,16079051,0,0,3,2015-03-21 01:02:22,91,209208,107
18793.0,16079052,0,0,3,2015-03-21 01:05:11,1867,3181745,367
18793.0,16079054,0,0,3,2015-03-21 01:40:51,1882,4668963,365
18793.0,16079057,0,0,3,2015-03-21 02:27:11,388,865764,118
18793.0,16079058,0,0,3,2015-03-21 02:35:33,251,587435,114
18793.0,16079059,0,0,3,2015-03-21 02:40:36,2034,5167601,411
18793.0,16079060,0,0,3,2015-03-21 03:17:13,1962,5081658,385
18793.0,16079061,0,0,3,2015-03-21 03:50:45,1800,4667597,354
18793.0,16079062,0,0,3,2015-03-21 04:21:34,1545,3965907,301
18793.0,16079063,0,0,3,2015-03-21 04:48:44,1127,2870755,231
18793.0,16080002,0,0,3,2015-03-21 05:15:32,1014,2573464,219
18793.0,16080003,0,1,3,2015-03-21 05:33:19,1077,2740552,230
18793.0,16080004,0,0,3,2015-03-21 05:52:09,1877,4785997,351
18793.0,16080005,0,0,3,2015-03-21 06:24:14,1432,3679475,283
18793.0,16080006,0,0,3,2015-03-21 06:49:08,763,1938763,194
18794.0,16080012,0,0,3,2015-03-21 08:11:55,522,1330625,155
18794.0,16080013,0,0,3,2015-03-21 08:21:34,1374,3229175,307
18794.0,16080014,0,0,3,2015-03-21 08:45:30,1904,4926690,450
18794.0,16080015,0,0,3,2015-03-21 09:18:10,1826,4870239,411
18795.0,16080020,0,0,3,2015-03-21 12:15:03,2522,6062575,557
18795.0,16080021,0,0,3,2015-03-21 12:58:09,2710,6774519,623
18795.0,16080022,0,0,3,2015-03-21 13:44:14,1597,4129038,387
18795.0,16080023,0,0,3,2015-03-21 14:11:52,2077,5336721,452
18795.0,16080024,0,0,3,2015-03-21 14:47:31,2203,5742228,471
18795.0,16080025,0,0,3,2015-03-21 15:25:30,487,1263849,172
18795.0,16080026,0,0,3,2015-03-21 15:41:06,2022,5244621,430
18795.0,16080027,0,0,3,2015-03-21 16:15:56,1884,4857582,397
18795.0,16080028,0,0,3,2015-03-21 16:48:49,1925,5022922,403
18795.0,16080029,0,0,3,2015-03-21 17:23:50,2063,5208437,405
18795.0,16080030,0,0,3,2015-03-21 17:59:38,461,1170753,161
18795.0,16080031,0,0,3,2015-03-21 18:12:10,2004,5070510,393
18795.0,16080032,0,0,3,2015-03-21 18:47:41,2259,5816596,426
18795.0,16080033,0,0,3,2015-03-21 19:26:48,2216,5647121,421
18796.0,16080043,0,0,3,2015-03-21 22:56:30,904,2307218,246
18796.0,16080044,0,0,3,2015-03-21 23:12:33,1357,3383690,306
18796.0,16080045,0,0,3,2015-03-21 23:36:41,1811,4452233,434
18796.0,16080046,0,0,3,2015-03-22 00:08:58,1797,4686622,431
18796.0,16080047,0,0,3,2015-03-22 00:40:06,1839,4852919,424
18796.0,16080048,0,0,3,2015-03-22 01:11:41,1829,4762094,406
18796.0,16080049,0,0,3,2015-03-22 01:43:14,1270,3352210,303
18796.0,16080050,0,0,3,2015-03-22 02:12:33,2131,5684232,459
18796.0,16080051,0,0,3,2015-03-22 02:48:56,2229,5762942,466
18796.0,16080052,0,0,3,2015-03-22 03:26:53,1996,5074184,396
18796.0,16080053,0,0,3,2015-03-22 04:01:08,1852,4743922,378
18796.0,16080054,0,0,3,2015-03-22 04:33:03,1093,2864298,254
18796.0,16080055,0,0,3,2015-03-22 04:58:22,1884,4856122,372
18796.0,16081001,0,0,3,2015-03-22 05:30:38,2008,5153528,400
18796.0,16081002,0,0,3,2015-03-22 06:04:57,1612,4169975,327
18796.0,16081003,0,0,3,2015-03-22 06:32:37,1259,3168187,262
18797.0,16081012,0,0,3,2015-03-22 08:45:36,1733,4243962,367
18797.0,16081013,0,0,3,2015-03-22 09:15:22,1295,3013034,309
18797.0,16081015,0,0,3,2015-03-22 09:42:54,1905,4920816,433
18797.0,16081016,0,0,3,2015-03-22 10:15:28,1916,5026293,419
18797.0,16081017,0,0,3,2015-03-22 10:48:18,1950,4698841,376
18797.0,16081018,0,0,3,2015-03-22 11:21:42,1082,2751236,262
18797.0,16081019,0,0,3,2015-03-22 11:42:51,1723,4357757,339
18797.0,16081020,0,0,3,2015-03-22 12:12:24,1736,4042980,320
18797.0,16081021,0,0,3,2015-03-22 12:42:42,993,2219652,170
18797.0,16081022,0,0,3,2015-03-22 13:02:20,2235,5598109,396
18797.0,16081024,0,0,3,2015-03-22 14:03:42,453,1135617,144
18797.0,16081025,0,0,3,2015-03-22 14:12:16,824,2072950,197
18798.0,16081036,0,0,3,2015-03-22 16:05:44,2079,4831294,456
18798.0,16081037,0,0,3,2015-03-22 16:41:28,981,2092319,234
18800.0,16081048,0,0,3,2015-03-22 22:16:39,973,2309919,229
18800.0,16081049,0,0,3,2015-03-22 22:33:50,1832,4620978,460
18800.0,16081050,0,0,3,2015-03-22 23:05:29,1963,4990789,453
18800.0,16081052,0,0,3,2015-03-22 23:43:51,1800,4623480,411
18800.0,16081053,0,0,3,2015-03-23 00:14:43,1845,4774859,403
18800.0,16081054,0,0,3,2015-03-23 00:46:31,1096,2789077,267
18800.0,16081055,0,0,3,2015-03-23 01:09:35,1907,4831819,399
18800.0,16081056,0,0,3,2015-03-23 01:42:21,1856,4785491,409
18800.0,16081057,0,0,3,2015-03-23 02:14:13,2059,5259143,417
18800.0,16081058,0,0,3,2015-03-23 02:49:30,2338,5866641,443
18800.0,16081059,0,0,3,2015-03-23 03:29:37,1921,4929525,382
18800.0,16081060,0,0,3,2015-03-23 04:08:02,1956,4815609,356
18800.0,16081061,0,0,3,2015-03-23 04:41:31,1842,4656463,366
18800.0,16082001,0,0,3,2015-03-23 05:13:03,1965,5007540,358
18800.0,16082002,0,0,3,2015-03-23 05:46:41,978,2339760,205
18801.0,16082011,0,0,3,2015-03-23 07:28:59,1288,3303754,329
18801.0,16082012,0,0,3,2015-03-23 07:52:31,2417,6099730,548
18801.0,16082013,0,0,3,2015-03-23 08:33:51,2061,4725090,409
18801.0,16082014,0,0,3,2015-03-23 09:09:04,8,11945,60
18801.0,16082017,0,0,3,2015-03-23 09:20:25,202,475006,105
18801.0,16082018,0,0,3,2015-03-23 09:24:45,1902,4979350,428
18801.0,16082019,0,0,3,2015-03-23 09:57:19,1869,4838660,417
18801.0,16082022,0,0,3,2015-03-23 11:05:02,1916,4880662,390
18801.0,16082023,0,0,3,2015-03-23 11:38:01,2638,6437431,523
18801.0,16082025,0,0,3,2015-03-23 12:52:31,2233,5726376,435
18801.0,16082027,0,0,3,2015-03-23 14:23:17,1205,3057154,261
18801.0,16082028,0,0,3,2015-03-23 14:44:18,1797,4588611,360
18801.0,16082029,0,0,3,2015-03-23 15:15:37,545,1336112,141
18803.0,16082039,0,0,3,2015-03-23 19:54:50,1518,3643529,345
18803.0,16082040,0,0,3,2015-03-23 20:21:11,1792,4503825,440
18803.0,16082041,0,0,3,2015-03-23 20:52:00,1818,4539713,447
18803.0,16082042,0,0,3,2015-03-23 21:23:17,1826,4516662,402
18803.0,16082043,0,0,3,2015-03-23 21:54:35,493,1133257,172
18803.0,16082046,0,0,3,2015-03-23 22:30:55,1459,3695659,334
18803.0,16082047,0,0,3,2015-03-23 22:59:06,1828,4592750,389
18803.0,16082048,0,0,3,2015-03-23 23:30:33,1731,4371847,360
18803.0,16082049,0,0,3,2015-03-24 00:00:28,1811,4472925,386
18803.0,16082050,0,0,3,2015-03-24 00:31:28,1810,4569398,370
18803.0,16082051,0,0,3,2015-03-24 01:02:26,1809,4477038,350
18803.0,16082052,0,0,3,2015-03-24 01:33:23,1317,3359322,278
18803.0,16082053,0,0,3,2015-03-24 01:59:53,1807,4518025,348
18803.0,16082054,0,0,3,2015-03-24 02:31:07,1681,4077519,331
18803.0,16082055,0,0,3,2015-03-24 02:59:58,1822,4624275,369
18803.0,16082056,0,0,3,2015-03-24 03:31:16,1800,4466677,336
18803.0,16082057,0,0,3,2015-03-24 04:02:07,1236,3073353,252
18804.0,16083003,0,0,3,2015-03-24 06:01:57,282,729884,120
18804.0,16083004,0,0,3,2015-03-24 06:07:35,1848,4602413,425
18804.0,16083005,0,0,3,2015-03-24 06:39:17,1256,3090346,293
18804.0,16083006,0,0,3,2015-03-24 07:01:23,1822,4589805,456
18804.0,16083007,0,0,3,2015-03-24 07:32:39,1922,4893684,449
18804.0,16083008,0,0,3,2015-03-24 08:06:07,1804,4652850,408
18804.0,16083009,0,0,3,2015-03-24 08:37:03,1132,2842198,282
18804.0,16083010,0,0,3,2015-03-24 09:04:13,1821,4526491,384
18804.0,16083011,0,0,3,2015-03-24 09:35:26,1832,4689410,389
18804.0,16083012,0,0,3,2015-03-24 10:06:56,1873,4658176,398
18804.0,16083013,0,0,3,2015-03-24 10:39:00,1806,4695295,383
18804.0,16083014,0,0,3,2015-03-24 11:10:02,1972,5044129,402
18804.0,16083015,0,0,3,2015-03-24 11:44:26,633,1581254,185
18804.0,16083016,0,0,3,2015-03-24 11:59:30,1951,4777157,366
18804.0,16083017,0,0,3,2015-03-24 12:33:06,751,1931745,217
18804.0,16083018,0,0,3,2015-03-24 12:48:03,1791,4403614,335
18804.0,16083019,0,0,3,2015-03-24 13:19:06,241,601847,120
18805.0,16083041,0,0,3,2015-03-24 16:11:30,1838,4549401,466
18805.0,16083042,0,0,3,2015-03-24 16:44:03,1737,4197091,390
18805.0,16083043,0,0,3,2015-03-24 17:15:19,1236,3147246,302
18805.0,16083044,0,0,3,2015-03-24 17:37:11,629,775911,141
18805.0,16083045,0,0,3,2015-03-24 17:48:53,1076,2678041,295
18805.0,16083046,0,0,3,2015-03-24 18:08:25,1840,4542459,439
18805.0,16083048,0,0,3,2015-03-24 18:49:30,430,1080892,164
18805.0,16083049,0,0,3,2015-03-24 19:02:35,760,1903471,220
18805.0,16083050,0,0,3,2015-03-24 19:17:23,1037,2589417,267
18805.0,16083052,0,0,3,2015-03-24 19:41:23,1812,4436518,394
18805.0,16083053,0,0,3,2015-03-24 20:12:37,1814,4499123,384
18805.0,16083055,0,0,3,2015-03-24 21:09:11,2075,5217353,410
18805.0,16083056,0,0,3,2015-03-24 21:44:39,607,1467154,176
18805.0,16083057,0,0,3,2015-03-24 22:02:40,1815,4541064,377
18805.0,16083058,0,0,3,2015-03-24 22:33:54,1873,4570893,352
18805.0,16083059,0,0,3,2015-03-24 23:06:05,1827,4396865,341
18805.0,16083060,0,0,3,2015-03-24 23:37:25,1447,3552909,292
18807.0,16084003,0,0,3,2015-03-25 05:06:22,68,100000,79
18807.0,16084004,0,0,3,2015-03-25 05:08:53,2007,5140580,441
18807.0,16084005,0,0,3,2015-03-25 05:43:11,53,118896,104
18807.0,16084006,0,0,3,2015-03-25 05:44:52,1658,4289243,396
18807.0,16084007,0,0,3,2015-03-25 06:20:33,1871,4692079,393
18807.0,16084008,0,0,3,2015-03-25 06:52:36,2010,5246606,428
18807.0,16084009,0,0,3,2015-03-25 07:26:56,1833,4661692,375
18807.0,16084011,0,0,3,2015-03-25 08:23:20,924,2394899,235
18807.0,16084012,0,0,3,2015-03-25 08:39:36,1771,4454679,367
18807.0,16084013,0,0,3,2015-03-25 09:14:45,1814,4564553,356
18807.0,16084014,0,0,3,2015-03-25 09:45:48,2321,5934557,443
18807.0,16084015,0,0,3,2015-03-25 10:25:22,1928,4881585,372
18807.0,16084016,0,0,3,2015-03-25 10:58:22,50,114890,94
18807.0,16084017,0,0,3,2015-03-25 11:00:06,14,20659,86
18815.0,16085005,0,0,3,2015-03-26 06:13:13,271,695454,123
18815.0,16085006,0,0,3,2015-03-26 06:18:29,1825,3930671,391
18815.0,16085007,0,0,3,2015-03-26 06:49:43,206,382723,78
18815.0,16085008,0,0,3,2015-03-26 07:02:36,363,794115,114
18815.0,16085009,0,0,3,2015-03-26 07:09:41,2098,5170745,486
18815.0,16085011,0,0,3,2015-03-26 07:54:48,1319,3242369,324
18815.0,16085012,0,0,3,2015-03-26 08:24:28,864,2125575,218
18815.0,16085013,0,0,3,2015-03-26 08:40:25,1292,3221338,322
18815.0,16085014,0,0,3,2015-03-26 09:08:24,819,1994905,237
18816.0,16085023,0,0,3,2015-03-26 11:17:16,1878,3842979,375
18816.0,16085024,0,0,3,2015-03-26 11:49:41,1838,4401110,434
18816.0,16085025,0,0,3,2015-03-26 12:26:49,1840,4435699,443
18816.0,16085026,0,0,3,2015-03-26 12:58:26,1849,4476526,427
18816.0,16085027,0,0,3,2015-03-26 13:30:18,1372,3408540,349
18816.0,16085028,0,0,3,2015-03-26 13:58:55,1886,4621828,409
18816.0,16085029,0,0,3,2015-03-26 14:31:20,1855,4595740,401
18816.0,16085030,0,0,3,2015-03-26 15:03:16,1104,2743203,277
18816.0,16085031,0,0,3,2015-03-26 15:23:19,1821,4387452,375
18816.0,16085032,0,0,3,2015-03-26 15:54:44,1842,4502536,384
18816.0,16085033,0,0,3,2015-03-26 16:26:44,1417,3529829,307
18816.0,16085034,0,0,3,2015-03-26 16:51:19,97,230059,114
18816.0,16085035,0,0,3,2015-03-26 16:58:56,1813,4443205,392
18816.0,16085036,0,0,3,2015-03-26 17:30:08,2549,6207145,476
18816.0,16085037,0,0,3,2015-03-26 18:17:37,1804,4339906,346
18818.0,16085051,0,0,3,2015-03-26 21:24:08,2165,4723485,451
18818.0,16085052,0,0,3,2015-03-26 22:01:15,193,453209,103
18818.0,16085053,0,0,3,2015-03-26 22:05:24,113,244502,82
18818.0,16085054,0,0,3,2015-03-26 22:08:21,1846,4624986,458
18818.0,16085055,0,0,3,2015-03-26 22:40:16,1488,3693092,364
18818.0,16085056,0,0,3,2015-03-26 23:06:39,1825,4565492,426
18818.0,16085057,0,0,3,2015-03-26 23:38:04,1795,4473624,412
18818.0,16085058,0,0,3,2015-03-27 00:14:32,897,1998091,247
18819.0,16085061,0,0,3,2015-03-27 01:35:41,2055,4451625,442
18819.0,16085062,0,0,3,2015-03-27 02:11:15,1841,4480753,429
18819.0,16085065,0,0,3,2015-03-27 02:49:41,805,1999821,215
18819.0,16085067,0,0,3,2015-03-27 03:05:53,238,580116,109
18819.0,16085069,0,0,3,2015-03-27 03:12:52,262,575782,100
18819.0,16085071,0,0,3,2015-03-27 03:39:51,271,643095,103
18819.0,16085072,0,0,3,2015-03-27 03:45:26,2023,5091430,470
18819.0,16085073,0,0,3,2015-03-27 04:20:04,878,2201213,260
18819.0,16085074,0,0,3,2015-03-27 04:42:15,1879,4553995,410
18819.0,16086001,0,0,3,2015-03-27 05:14:34,1894,4681446,419
18819.0,16086002,0,0,3,2015-03-27 05:47:08,1811,4425765,391
18819.0,16086003,0,0,3,2015-03-27 06:18:11,1848,4523023,400
18819.0,16086004,0,0,3,2015-03-27 06:49:59,1935,4644645,387
18819.0,16086005,0,0,3,2015-03-27 07:23:13,711,1714370,208
18819.0,16086006,0,0,3,2015-03-27 07:42:22,1832,4425600,371
18819.0,16086007,0,0,3,2015-03-27 08:13:46,1818,4270902,351
18819.0,16086008,0,0,3,2015-03-27 08:45:00,1435,3336852,294
18820.0,16086024,0,0,3,2015-03-27 10:43:48,1948,4418076,467
18820.0,16086025,0,0,3,2015-03-27 11:17:11,2196,4641435,461
18820.0,16086026,0,0,3,2015-03-27 11:54:49,1908,4708183,486
18820.0,16086027,0,0,3,2015-03-27 12:27:34,1892,4512236,434
18820.0,16086028,0,0,3,2015-03-27 13:00:04,1817,4379961,422
18820.0,16086029,0,0,3,2015-03-27 13:37:51,91,195813,100
18820.0,16086030,0,0,3,2015-03-27 13:40:21,1891,4570851,437
18820.0,16086031,0,0,3,2015-03-27 14:13:30,1840,4386765,420
18820.0,16086032,0,0,3,2015-03-27 14:45:12,1878,4529805,427
18820.0,16086033,0,0,3,2015-03-27 15:17:37,1949,4543074,418
18820.0,16086034,0,0,3,2015-03-27 15:51:07,1666,4006263,370
18820.0,16086035,0,0,3,2015-03-27 16:19:53,920,2218614,253
18820.0,16086036,0,0,3,2015-03-27 16:39:45,1786,4140626,384
18820.0,16086037,0,0,3,2015-03-27 17:11:10,1301,3131977,298
18820.0,16086038,0,0,3,2015-03-27 17:33:55,1183,2567151,228
18820.0,16086039,0,0,3,2015-03-27 17:54:45,1833,4447508,384
18820.0,16086040,0,0,3,2015-03-27 18:26:20,2026,4853476,409
18820.0,16086041,0,0,3,2015-03-27 19:01:02,2079,4912029,400
18820.0,16086042,0,0,3,2015-03-27 19:36:44,847,1966090,243
18827.0,16086050,0,0,3,2015-03-28 02:51:09,1814,4428050,454
18827.0,16086051,0,0,3,2015-03-28 03:22:16,1802,3991417,399
18827.0,16086052,0,0,3,2015-03-28 03:53:11,942,2160882,256
18827.0,16086053,0,0,3,2015-03-28 04:09:42,1830,4456049,433
18827.0,16086054,0,0,3,2015-03-28 04:41:00,1882,4634984,454
18827.0,16087001,0,0,3,2015-03-28 05:13:16,2236,5313639,508
18827.0,16087002,0,0,3,2015-03-28 05:57:34,1808,4321949,399
18827.0,16087003,0,0,3,2015-03-28 06:28:32,1043,2320880,264
18827.0,16087004,0,0,3,2015-03-28 06:46:48,1810,4408267,396
18827.0,16087005,0,0,3,2015-03-28 07:17:52,1881,4423294,390
18827.0,16087006,0,0,3,2015-03-28 07:50:07,1764,4239729,380
18827.0,16087007,0,0,3,2015-03-28 08:20:26,1376,3299973,335
18827.0,16087008,0,0,3,2015-03-28 08:50:53,1902,4507747,385
18827.0,16087009,0,0,3,2015-03-28 09:23:29,1966,4667553,392
18827.0,16087010,0,0,3,2015-03-28 09:57:06,1584,3861696,349
18827.0,16087011,0,0,3,2015-03-28 10:24:22,806,1881853,210
18828.0,16087018,0,0,3,2015-03-28 12:00:11,227,281804,109
18828.0,16087019,0,0,3,2015-03-28 12:05:22,1870,4073400,439
18828.0,16087020,0,0,3,2015-03-28 12:37:32,802,1770662,217
18828.0,16087021,0,0,3,2015-03-28 12:51:56,1833,4461876,487
18828.0,16087022,0,0,3,2015-03-28 13:23:24,1824,4415424,454
18828.0,16087023,0,0,3,2015-03-28 13:54:44,1818,4428612,440
18828.0,16087024,0,0,3,2015-03-28 14:25:56,1406,3435649,354
18828.0,16087025,0,0,3,2015-03-28 14:54:21,1812,4356394,432
18828.0,16087026,0,0,3,2015-03-28 15:25:27,1816,4388866,411
18828.0,16087027,0,0,3,2015-03-28 15:56:40,1871,4410514,400
18828.0,16087028,0,0,3,2015-03-28 16:28:57,1561,3779236,361
18828.0,16087029,0,0,3,2015-03-28 16:56:30,1817,4262622,387
18828.0,16087030,0,0,3,2015-03-28 17:27:45,1719,4083026,392
18828.0,16087031,0,0,3,2015-03-28 18:00:52,1816,4348532,386
18828.0,16087032,0,0,3,2015-03-28 18:32:04,2139,5134846,423
18828.0,16087033,0,0,3,2015-03-28 19:08:46,2485,5950109,458
18829.0,16087041,0,0,3,2015-03-28 21:28:29,1835,3899209,425
18829.0,16087042,0,0,3,2015-03-28 21:59:57,1813,3835813,387
18829.0,16087043,0,0,3,2015-03-28 22:31:08,1850,4526631,464
18829.0,16087044,0,0,3,2015-03-28 23:03:06,1230,2684343,318
18829.0,16087045,0,0,3,2015-03-28 23:25:49,1894,4276306,419
18829.0,16087046,0,0,3,2015-03-28 23:59:30,2048,4902999,467
18829.0,16087047,0,0,3,2015-03-29 00:34:35,518,1278544,208
18829.0,16087048,0,0,3,2015-03-29 00:49:38,1811,4405496,411
18829.0,16087049,0,0,3,2015-03-29 01:20:38,1897,4414228,401
18829.0,16087050,0,0,3,2015-03-29 01:53:02,1811,4337943,388
18829.0,16087051,0,0,3,2015-03-29 02:24:01,1922,4575867,395
18829.0,16087052,0,0,3,2015-03-29 02:56:53,1665,3900065,360
18829.0,16087053,0,0,3,2015-03-29 03:32:36,1808,4285202,381
18829.0,16087054,0,0,3,2015-03-29 04:03:47,1750,4220618,356
18829.0,16087055,0,0,3,2015-03-29 04:33:49,1829,4318647,359
18829.0,16088001,0,0,3,2015-03-29 05:05:10,1064,2547998,251
18837.0,16088014,0,0,3,2015-03-29 14:28:54,77,32864,73
18837.0,16088015,0,0,3,2015-03-29 14:31:04,47,32213,73
18837.0,16088016,0,0,3,2015-03-29 14:32:44,1823,4141626,390
18837.0,16088017,0,0,3,2015-03-29 15:04:30,1849,4460143,408
18837.0,16088018,0,0,3,2015-03-29 15:36:15,1804,4410156,399
18837.0,16088019,0,0,3,2015-03-29 16:07:17,1825,4337659,382
18837.0,16088020,0,0,3,2015-03-29 16:38:42,1285,3095902,305
18837.0,16088021,0,0,3,2015-03-29 17:06:23,1814,4346660,395
18837.0,16088022,0,0,3,2015-03-29 17:37:31,1879,4469102,380
18837.0,16088023,0,0,3,2015-03-29 18:09:54,1813,4240858,348
18837.0,16088024,0,0,3,2015-03-29 18:41:01,116,67832,103
18837.0,16088025,0,0,3,2015-03-29 18:43:54,1816,4346404,360
18837.0,16088026,0,0,3,2015-03-29 19:15:10,1727,4046394,334
18837.0,16088027,0,0,3,2015-03-29 19:44:52,683,1610272,200
18837.0,16088028,0,0,3,2015-03-29 20:01:07,1809,4133552,330
18837.0,16088029,0,0,3,2015-03-29 20:32:04,1833,4091058,313
18837.0,16088030,0,0,3,2015-03-29 21:03:28,1818,4166601,312
18837.0,16088031,0,0,3,2015-03-29 21:34:36,1497,3339012,271
18838.0,16088039,0,0,3,2015-03-29 23:05:42,2320,5701197,622
18838.0,16088040,0,0,3,2015-03-29 23:45:15,1809,4401233,468
18838.0,16088041,0,0,3,2015-03-30 00:16:16,1807,4417519,441
18838.0,16088042,0,0,3,2015-03-30 00:47:15,1802,4369883,435
18838.0,16088043,0,0,3,2015-03-30 01:18:08,1800,4368968,413
18838.0,16088044,0,0,3,2015-03-30 01:48:58,648,1083486,171
18838.0,16088045,0,0,3,2015-03-30 02:05:55,1806,4404141,421
18838.0,16088046,0,0,3,2015-03-30 02:36:59,1805,4291315,382
18838.0,16088047,0,0,3,2015-03-30 03:07:53,1821,4344235,389
18838.0,16088048,0,0,3,2015-03-30 03:39:05,1822,4313836,367
18838.0,16088049,0,0,3,2015-03-30 04:10:14,933,1324454,186
18838.0,16088050,0,0,3,2015-03-30 04:27:20,2005,4781846,394
18838.0,16089001,0,0,3,2015-03-30 05:07:58,1170,2469026,248
18838.0,16089002,0,0,3,2015-03-30 05:28:23,342,529948,107
18838.0,16089003,0,0,3,2015-03-30 05:35:00,760,1578030,154
18838.0,16089004,0,0,3,2015-03-30 05:48:37,1931,4624937,374
18838.0,16089005,0,0,3,2015-03-30 06:21:41,1994,4625273,365
18843.0,16089014,0,0,3,2015-03-30 11:19:14,1810,4528479,492
18843.0,16089015,0,0,3,2015-03-30 11:50:21,1176,2922729,320
18843.0,16089016,0,0,3,2015-03-30 12:10:59,1815,4591315,476
18843.0,16089017,0,0,3,2015-03-30 12:42:10,1819,4412821,437
18843.0,16089018,0,0,3,2015-03-30 13:13:26,1825,4471497,433
18843.0,16089019,0,0,3,2015-03-30 13:44:53,1497,3681746,365
18843.0,16089020,0,0,3,2015-03-30 14:14:28,1815,4377132,411
18843.0,16089021,0,0,3,2015-03-30 14:45:41,122,26599,98
18843.0,16089023,0,0,3,2015-03-30 14:52:55,116,73425,101
18843.0,16089024,0,0,3,2015-03-30 14:55:53,1815,4377395,395
18843.0,16089026,0,0,3,2015-03-30 15:50:07,1862,4333327,372
18843.0,16089027,0,0,3,2015-03-30 16:22:13,1816,4234192,367
18843.0,16089028,0,0,3,2015-03-30 16:53:26,1378,3273715,299
18843.0,16089029,0,0,3,2015-03-30 17:21:07,1767,4040650,366
18843.0,16089030,0,0,3,2015-03-30 17:58:58,1821,4356356,358
18843.0,16089031,0,0,3,2015-03-30 18:30:14,2079,4875565,380
18846.0,16089041,0,0,3,2015-03-30 23:14:34,1807,3796523,426
18846.0,16089042,0,0,3,2015-03-30 23:45:29,1807,3690715,377
18846.0,16089043,0,0,3,2015-03-31 00:16:30,411,929558,180
18846.0,16089044,0,0,3,2015-03-31 00:24:15,1423,2770744,318
18846.0,16089045,0,0,3,2015-03-31 00:48:50,1828,3845711,398
18846.0,16089046,0,0,3,2015-03-31 01:20:09,1815,3734932,365
18846.0,16089047,0,0,3,2015-03-31 01:51:13,190,388235,124
18846.0,16089048,0,0,3,2015-03-31 01:55:17,611,1415328,209
18846.0,16089049,0,0,3,2015-03-31 02:10:47,1836,4126228,428
18846.0,16089050,0,0,3,2015-03-31 02:42:14,1645,3744127,375
18846.0,16089051,0,0,3,2015-03-31 03:10:53,2011,4558104,412
18846.0,16089052,0,0,3,2015-03-31 03:45:16,1857,4197421,387
18846.0,16089053,0,0,3,2015-03-31 04:17:04,1921,4293004,381
18846.0,16089054,0,0,3,2015-03-31 04:50:00,658,1482276,183
18846.0,16090001,0,0,3,2015-03-31 05:11:14,972,2225016,237
18846.0,16090002,0,0,3,2015-03-31 05:28:24,1887,4288756,390
18846.0,16090003,0,0,3,2015-03-31 06:00:52,1898,4268308,366
18846.0,16090004,0,0,3,2015-03-31 06:33:21,1773,3963949,344
18846.0,16090005,0,0,3,2015-03-31 07:03:46,314,708755,136
18847.0,16090015,0,0,3,2015-03-31 08:29:47,2249,4657084,491
18847.0,16090016,0,0,3,2015-03-31 09:08:15,616,1390127,209
18847.0,16090017,0,0,3,2015-03-31 09:19:28,1888,4382209,453
18847.0,16090018,0,0,3,2015-03-31 09:51:49,1928,4476803,454
18847.0,16090019,0,0,3,2015-03-31 10:24:52,1923,4404872,423
18847.0,16090020,0,0,3,2015-03-31 10:57:49,1241,2920510,310
18847.0,16090021,0,0,3,2015-03-31 11:24:24,1908,4400047,420
18847.0,16090022,0,0,3,2015-03-31 11:57:10,1775,3994049,369
18847.0,16090023,0,0,3,2015-03-31 12:28:03,1807,4091384,373
18847.0,16090024,0,0,3,2015-03-31 12:59:06,1809,4175496,375
18847.0,16090025,0,0,3,2015-03-31 13:30:12,1806,4147238,372
18847.0,16090026,0,0,3,2015-03-31 14:01:14,1390,3212419,307
18847.0,16090027,0,0,3,2015-03-31 14:26:15,1805,3764570,347
18847.0,16090028,0,0,3,2015-03-31 14:57:16,1805,4227627,361
18847.0,16090029,0,0,3,2015-03-31 15:28:22,1839,4464447,360
18847.0,16090030,0,0,3,2015-03-31 15:59:56,965,2329166,225
18848.0,16090038,0,0,3,2015-03-31 17:46:57,1567,3210668,362
18848.0,16090039,0,0,3,2015-03-31 18:14:35,1631,3744009,428
18849.0,16090041,0,0,3,2015-03-31 21:50:41,2896,5531621,580
18849.0,16090042,0,0,3,2015-03-31 22:39:59,1807,4219459,464
18849.0,16090044,0,0,3,2015-03-31 23:14:20,1283,2990494,325
18849.0,16090045,0,0,3,2015-03-31 23:36:32,2029,4691455,452
18849.0,16090046,0,0,3,2015-04-01 00:14:12,2394,5509511,499
18849.0,16090047,0,0,3,2015-04-01 01:01:53,1801,4103458,384
18849.0,16090048,0,0,3,2015-04-01 01:32:44,1820,4113700,367
18849.0,16090049,0,0,3,2015-04-01 02:03:51,1438,2176139,235
18849.0,16090050,0,0,3,2015-04-01 02:28:51,1806,4041299,344
18849.0,16090051,0,0,3,2015-04-01 03:00:19,1838,4151145,348
